libtech_id,lib_name,lib_website,lib_catalog,city_county,state,popu_lsa_2019,web_visits_2019,locale_mod,cen_tract
12846,"Frenchtown Public Library",https://www.hclibrary.us/index.htm,http://www.hclibrary.us/,Frenchtown,NJ,1373,-1,31,115
11935,"Garwood Free Public Library",https://garwoodpl.org/,http://71.172.81.19:8080,Garwood,NJ,4226,-1,21,369
11792,"Glen Ridge Free Public Library",https://www.glenridgelibrary.org/,http://www.bccls.org/search.html,Glen Ridge,NJ,7527,29028,21,160
11793,"Glen Rock Public Library",https://www.glenrocklibrary.org/,http://www.bccls.org/,Glen Rock ,NJ,11601,63916,21,221
1519,"Gloucester County Library",https://www.gcls.org/,http://www.login-libraries.org/uhtbin/cgisirsi/x/0/0/49?user_id=mullicapub,Gloucester County,NJ,102694,305667,21,5020.01
11794,"Johnson Free Public Library",https://johnsonlib.org/,http://www.bccls.org/search.html,Hackensack,NJ,43010,114779,21,231
21921,"Hackettstown Free Public Library",https://hackettstownlibrary.org/,https://catalog.mainlib.org/,Hackettstown,NJ,9724,18000,21,314.02
10902,"Haddon Heights Public Library",https://www.haddonheightslibrary.com/,http://iii.camden.lib.nj.us/screens/opacmenu_s12.html,Haddon Heights,NJ,7473,-1,21,6059
11960,"Haddonfield Public Library",https://www.haddonfieldlibrary.org/,http://catalog.haddonfieldlibrary.org/Polaris,Haddonfield,NJ,11593,-1,21,6062
21740,"Hamilton Township Free Public Library",https://hamiltonnjpl.org/,http://catalog.hamiltonnjpl.org/,Hamilton,NJ,88464,-1,21,27.02
11795,"Harrington Park Public Library",https://www.harringtonpark.bccls.org/,http://www.bccls.org/search.html,Harrington Park,NJ,4664,-1,21,242
21709,"Harrison Public Library",https://www2.youseemore.com/harrisonpl/Default.asp?,http://www.harrisonpubliclibrary.org//TLCScripts/interpac.dll?SearchForm&Directions=1&Config=ysm,Harrison,NJ,13620,-1,21,139
11797,"Haworth Municipal Library",https://www.haworthlibrary.org,http://www.bccls.org/search.html,Haworth,NJ,3382,-1,21,92
12852,"High Bridge Public Library",https://www.hclibrary.us/home,http://webpac.hunterdon.lib.nj.us,High Bridge,NJ,3648,-1,21,109
21754,"Highland Park Public Library",https://www.hpplnj.org/,https://hpplnj.kohalibrary.com/cgi-bin/koha/opac-main.pl,Highland Park,NJ,13982,20988,21,12
11800,"Hoboken Public Library",https://hobokenlibrary.org,http://www.bccls.org/search.html,Hoboken,NJ,50005,380133,21,188
21741,"Hopewell Public Library",https://www.redlibrary.org/,https://catalog.redlibrary.org/,Hopewell,NJ,1922,10111,21,39.02
1546,"Hunterdon County Library",https://www.hclibrary.us/home,http://ipac.hclibrary.us/polaris/default.aspx,Hunterdon County,NJ,118629,-1,21,113.02
21721,"Kearny Public Library",https://kearnylibrary.org/,http://kearny.polarislibrary.com/Search/default.aspx?ctx=1.1033.0.0.4,Kearny,NJ,40684,30950,21,130
21906,"Kenilworth Public Library",https://www.kenilworthlibrary.org/,http://librarycatalog.lmxac.org/uhtbin/cgisirsi.exe/x/x/0/49/,Kenilworth,NJ,7914,11800,21,336
21820,"Kinnelon Public Library",https://kinnelonlibrary.org/,https://catalog.mainlib.org/,Kinnelon,NJ,10248,1344,21,407.02
11802,"Leonia Public Library",https://leonialibrary.org,http://www.bccls.org/search.html,Leonia,NJ,8937,15996,21,280.01
21821,"Lincoln Park Public Library",https://www.lincolnparklibrary.org/,https://catalog.mainlib.org/,Lincoln Park,NJ,10521,-1,21,401.02
21594,"Linwood Public Library",https://linwoodlibrary.com/,http://destiny.linwoodlibrary.com:9001/district/servlet/presentlistsitesform.do,Linwood,NJ,7092,-1,22,125.01
10932,"Little Falls Public Library",https://www.littlefallslibrary.org/,http://www.palsplus.org/welcome.html,Little Falls,NJ,14432,26482,21,1540.02
21793,"Little Silver Public Library",https://www.littlesilverlibrary.org/,http://mcls.sirsi.net/uhtbin/webcat/,Little Silver,NJ,5950,4480,21,8042
11805,"Lodi Memorial Library",http://lodi.bccls.org,http://www2.bccls.org/,Lodi ,NJ,24136,-1,21,303
21794,"Long Branch Free Public Library",https://www.longbranchlib.org/,http://librarycatalog.lmxac.org/uhtbin/cgisirsi/x/x/0/57/49?user_id=LBPLWEB,Long Branch,NJ,30719,6762,21,8057
21822,"Madison Public Library",https://www.madisonnjlibrary.org/,https://catalog.mainlib.org/,Madison,NJ,15845,59260,21,431
21796,"Manasquan Public Library",https://monmouthcountylib.org/,http://mcls.sirsi.net/uhtbin/webcat/,Manasquan,NJ,5897,-1,21,8093.01
21679,"Maplewood Memorial Library",https://www.maplewoodlibrary.org/,http://catalog.bccls.org/polaris/?ctx=217,Maplewood,NJ,23867,187224,21,199
21595,"Margate City Public Library",https://www.margatelibrary.org/,http://catalog.margatelibrary.org/,Margate,NJ,6354,156701,22,130
21783,"Matawan-Aberdeen Public Library",https://www.matawanaberdeenlibrary.com/,http://librarycatalog.lmxac.org/uhtbin/cgisirsi.exe/x/x/0/49/,Matawan,NJ,27020,45590,21,8030
11808,"Maywood Public Library",https://sites.google.com/site/maywoodlibrary/,http://www.bccls.org/search.html,Maywood,NJ,9555,-1,21,332
8304,"Mercer County Library",https://mcl.org/,https://merl.ent.sirsi.net/client/en_US/mcl/#,Mercer County,NJ,160057,-1,21,32.02
21756,"Metuchen Public Library",https://www.metuchenlibrary.org/,http://librarycatalog.lmxac.org/uhtbin/cgisirsi.exe/x/x/0/49/,Metuchen,NJ,13574,80013,21,21.01
21757,"Middlesex Public Library",https://www.middlesexlibrarynj.org/,http://librarycatalog.lmxac.org/uhtbin/cgisirsi.exe/x/x/0/57/49?user_id=MDSXWEB,Middlesex,NJ,13635,-1,21,2
1624,"Middletown Township Public Library",https://www.mtpl.org/,https://kohaopac.mtpl.org/,Middletown,NJ,66522,222568,21,8008
11809,"Midland Park Memorial Library",https://www.midlandparklibrary.org/,http://www.bccls.org/search.html,Midland Park,NJ,7128,7864,21,340
11810,"Millburn Free Public Library",https://millburnlibrary.org,http://www.bccls.org/search.html,Millburn,NJ,20149,-1,21,201
21758,"Milltown Public Library",https://lmac.ent.sirsi.net/client/en_US/milltown,https://lmac.ent.sirsi.net/client/en_US/milltown/,Milltown,NJ,6893,-1,21,63
12052,"Millville Public Library",https://www.millvillepubliclibrary.org/,http://catalog.clueslibs.org/uhtbin/cgisirsi/x/0/49,Millville,NJ,28400,95244,23,303
2991,"Monmouth County Library",https://monmouthcountylib.org/,https://mcls.ent.sirsi.net/client/en_US/mclweb,Monmouth County,NJ,446303,-1,21,8101.02
2994,"Montclair Public Library",https://montclairlibrary.org/,http://catalog.bccls.org/polaris/search/,Montclair,NJ,37669,169389,21,170
21825,"Montville Township Public Library",https://www.montvillelib.org/,https://catalog.mainlib.org/,Montville,NJ,21528,-1,21,408.05
5842,"Morris County Library",https://www.mclib.info/Home,https://catalog.mainlib.org/,Morris County,NJ,492276,-1,21,422
21827,"Morris Plains Library",https://morrisplainslibrary.org/,https://catalog.mainlib.org/default.aspx?ctx=22.1033.0.0.3,Morris Plains,NJ,5532,-1,21,423.01
2999,"Mount Arlington Public Library",https://mountarlingtonlibrary.org/,https://catalog.mainlib.org/,Mount Arlington,NJ,5050,2537,21,454.01
5448,"Mount Laurel Library",https://www.mountlaurellibrary.org/,http://mount2.ent.sirsi.net/client/mll,Mount Laurel Township,NJ,41864,235249,21,7029.1
21828,"Mountain Lakes Free Public Library",https://library.mtnlakes.org/,https://catalog.mainlib.org/,Mountain Lakes,NJ,4160,-1,21,412
21802,"Neptune Township Public Library",https://neptunepubliclibrary.org/,http://75.99.142.10/uhtbin/cgisirsi.exe/x/x/0/49,Neptune,NJ,27935,29839,21,8077
21759,"New Brunswick Free Public Library",https://www.nbfpl.org/,http://librarycatalog.lmxac.org/uhtbin/cgisirsi.exe/x/x/0/57/49?user_id=newbrunsweb,New Brunswick,NJ,55181,-1,13,93
11812,"New Milford Public Library",https://www.newmilfordboro.com,http://www.bccls.org/search.html,New Milford,NJ,16341,-1,21,372.02
11812,"New Milford Public Library",https://www.newmilfordboro.com,http://www.bccls.org/search.html,New Milford,NJ,1233,-1,31,106
9801,"New Providence Memorial Library",https://www.newprovidencelibrary.org/,http://catalog.newprovidencelibrary.org:8081,New Providence,NJ,12171,48000,21,381.02
1657,"Newark Public Library",https://www.npl.org/,http://catalog.npl.org/search,Newark,NJ,277140,-1,11,229
9829,"Newfield Public Library",https://www.gcls.org/,http://www.login-libraries.org/uhtbin/cgisirsi/x/0/0/49?user_id=newfieldpub,Newfield,NJ,1553,-1,23,5018
11813,"North Arlington Public Library",https://northarlington.bccls.org/,http://www.bccls.org/search.html,North Arlington,NJ,15392,-1,21,381
10933,"North Haledon Free Public Library",https://northhaledonlibrary.org/,http://www.palsplus.org/welcome.html,North Haledon,NJ,8318,-1,21,1337.01
10933,"North Haledon Free Public Library",https://northhaledonlibrary.org/,http://www.palsplus.org/welcome.html,North Haledon,NJ,8417,1,21,1635
21596,"Otto Bruyns Public Library of Northfield",https://www.nflibrary.org/index.php?lang=en,http://catalog.nflibrary.org/,Northfield,NJ,8624,-1,22,124.02
11815,"Northvale Public Library",https://www.northvalelibrary.org/,http://www.bccls.org/search.html,Northvale,NJ,4640,-1,21,22
11816,"Norwood Public Library",https://www.nplnj.org/,http://www.bccls.org/search.html,Norwood,NJ,5711,-1,21,23
11817,"Nutley Free Public Library",https://nutleypubliclibrary.org/,http://www.bccls.org/search.html,Nutley,NJ,28370,131733,21,137
21819,"Jefferson Township Public Library",https://www.jeffersonlibrary.net/,https://catalog.mainlib.org/,Oak Ridge,NJ,21314,-1,41,446.02
11820,"Oakland Public Library",https://www.oaklandnjlibrary.org,http://www.bccls.org/search.html,Oakland,NJ,12754,-1,21,391
3013,"Ocean City Free Public Library",https://www.oceancitylibrary.org/,http://catalog.oceancitylibrary.org/,Ocean City,NJ,11701,-1,13,201.02
1671,"Ocean County Library",https://theoceancountylibrary.org/,http://pac.theoceancountylibrary.org/polaris/,Ocean County,NJ,575397,1260201,21,7236
21761,"Old Bridge Public Library",https://www.oldbridgelibrary.org/?doing_wp_cron=1665720888.0477969646453857421875,http://librarycatalog.lmxac.org/uhtbin/cgisirsi.exe/x/x/0/49/,Old Bridge,NJ,65375,734482,21,79.06
11822,"Oradell Public Library",https://oradell.bccls.org/,https://www.bccls.org/,Oradell,NJ,7978,36388,21,400.02
11824,"Paramus Public Library",https://paramuslibrary.org,http://www.bccls.org/search.html,Paramus,NJ,26342,138290,21,425
21767,"Sayreville Free Public Library",https://sayrevillelibrary.org/,http://librarycatalog.lmxac.org/uhtbin/cgisirsi.exe/x/x/0/49/,Parlin,NJ,42704,-1,21,73.01
21831,"Parsippany-Troy Hills Public Library",https://parsippanylibrary.org/,https://catalog.mainlib.org/,Parsippany,NJ,53238,-1,21,416.04
11827,"Passaic Public Library",https://www.passaicpubliclibrary.org,http://www.palsplus.org/welcome.html,Passaic,NJ,69781,-1,21,1758.01
13775,"Paterson Free Public Library",https://patersonpl.org/,http://palsplus.ent.sirsi.net/client/en_US/PALSPLUS,Paterson,NJ,146199,-1,21,1817.02
21742,"Pennington Free Public Library",https://www.penningtonlibrary.org/,http://pen-verso.auto-graphics.com/mvc/,Pennington,NJ,2585,-1,21,39.03
13869,"Pennsauken Free Public Library",https://www.pennsaukenlibrary.org/,https://catalog.pennsaukenlibrary.org/,Pennsauken,NJ,35885,-1,21,6030.02
21763,"Perth Amboy Free Public Library",https://www.perthamboynj.org/library,http://librarycatalog.lmxac.org/uhtbin/cgisirsi.exe/x/x/0/49/,Perth Amboy,NJ,50814,-1,21,49
21923,"Phillipsburg Free Public Library",https://www.pburglib.org/,http://catalog.pburglib.org/polaris/,Phillipsburg,NJ,14950,10475,21,306
21764,"Piscataway Public Library",https://piscatawaylibrary.org/,http://librarycatalog.lmxac.org/uhtbin/cgisirsi.exe/x/x/0/49/,Piscataway,NJ,56044,128015,21,7.02
21703,"McCowan Memorial Library",http://www.mccowan-pitman.org/,http://www.login-libraries.org/uhtbin/cgisirsi/0LF0N75yfq/PITMAN/140000207/60/1180/X,Pitman,NJ,9011,-1,21,5013.02
21766,"Plainsboro Free Public Library",https://plainsborolibrary.org/,https://lmac.ent.sirsi.net/client/en_US/plainsboro,Plainsboro,NJ,22999,104876,21,86.02
21835,"Pequannock Township Public Library",https://pequannocklibrary.org/,https://catalog.mainlib.org/,Pompton Plains,NJ,15540,-1,21,402
5759,"Princeton Public Library",https://princetonlibrary.org/,https://princetonlibrary.bibliocommons.com,Princeton,NJ,28572,524195,13,40
3042,"Rahway Public Library",https://www.rahwaylibrary.org/,http://209.212.30.165/cgi-bin/koha/opac-search.pl?q=catalog,Rahway,NJ,27346,157156,21,360
11829,"Ramsey Free Public Library",https://www.ramseylibrary.org/,http://www.bccls.org/search.html,Ramsey,NJ,14473,31100,21,441
21836,"Randolph Township Free Public Library",https://www.randolphnj.org/library,https://catalog.mainlib.org/,Randolph,NJ,25734,-1,21,457.01
21892,"Raritan Public Library",https://raritanlibrary.org/,http://173.70.152.20/,Raritan,NJ,6881,9756,21,505
21803,"Red Bank Public Library",https://www.redbanklibrary.org/,http://librarycatalog.lmxac.org/uhtbin/cgisirsi.exe/x/x/0/49/,Red Bank,NJ,12206,23300,21,8036
11831,"Ridgefield Park Public Library",https://www.ridgefieldparkpubliclibrary.org/,http://www.bccls.org/search.html,Ridgefield Park,NJ,12729,24592,21,461
11832,"Ridgewood Public Library",https://www.ridgewoodlibrary.org/,http://www.bccls.org/search.html,Ridgewood,NJ,24958,457900,21,474
10937,"Ringwood Public Library",https://www.ringwoodlibrary.org/,http://www.palsplus.org/welcome.html,Ringwood,NJ,12228,13293,21,2167.02
11834,"River Vale Public Library",https://www.rivervalelibrary.org/,http://www.bccls.org/search.html,River Vale,NJ,9659,12388,21,490.02
21925,"Riverdale Public Library",https://www.riverdalelibrary.org/,https://catalog.mainlib.org/,Riverdale,NJ,3559,-1,21,404
21643,"Riverside Public Library",https://www.bcls.lib.nj.us/locations/riverside-library,http://bcls.polarislibrary.com/polaris/,Riverside,NJ,8079,-1,21,7007.02
11835,"Rochelle Park Public Library",https://www.rplibrary.org/,http://www.bccls.org/search.html,Rochelle Park,NJ,5530,-1,21,500
3690,"Rockaway Township Free Public Library",https://www.rtlibrary.org/,https://catalog.mainlib.org/,Rockaway,NJ,24156,-1,21,445.01
21639,"Florence Township Library",https://www.bcls.lib.nj.us/locations/florence-library,http://bcls.polarislibrary.com/polaris/,Roebling,NJ,12109,-1,21,7013.02
21911,"Roselle Free Public Library",https://www.rosellelibrary.org/,http://librarycatalog.lmxac.org/uhtbin/cgisirsi.exe/x/x/0/49/,Roselle,NJ,21085,-1,21,342
21804,"Oceanic Free Library",https://oceaniclib.org/,http://mcls.sirsi.net/uhtbin/webcat/,Rumson,NJ,7122,43824,21,8039
11836,"Rutherford Free Public Library",https://rutherfordlibrary.org/,http://www.bccls.org/search.html,Rutherford,NJ,18061,-1,21,513
21879,"Salem Free Public Library",https://www.mysalemlibrary.org/,http://goco.sirsi.net/uhtbin/cgisirsi/x/SIRSI/0/57/60/1180/X?user_id=SALEMCITYWEB,Salem,NJ,5146,-1,31,219
21913,"Scotch Plains Public Library",https://www.scotlib.org/,http://ls2.scotlib.org:8080,Scotch Plains,NJ,23510,79000,21,384
3086,"South Brunswick Public Library",https://sbpl.info/,http://librarycatalog.lmxac.org/uhtbin/cgisirsi.exe/x/x/0/49/,South Brunswick,NJ,43417,259194,21,85.03
21694,"South Orange Public Library",https://www.sopl.org/,http://sopl.org:8080,South Orange,NJ,16198,256927,21,193
1776,"South Plainfield Free Public Library",http://www.southplainfield.lib.nj.us/,https://lmac.ent.sirsi.net/client/en_US/southplainfield/,South Plainfield,NJ,23385,-1,21,8.02
1776,"South Plainfield Free Public Library",http://www.southplainfield.lib.nj.us/,https://lmac.ent.sirsi.net/client/en_US/southplainfield/,South Plainfield,NJ,49808,89668,21,392
21771,"South River Public Library",https://www.southriverlibrary.org/,http://librarycatalog.lmxac.org/uhtbin/cgisirsi/x/x/0/57/49?user_id=SRIVERWEB,South River,NJ,16008,-1,21,70
1790,"Sparta Public Library",https://spartalibrary.com/,http://catalog.spartalibrary.com,Sparta,NJ,19722,33328,21,3734
21772,"Spotswood Public Library",https://spotslibrary.org/,http://librarycatalog.lmxac.org/uhtbin/cgisirsi.exe/x/x/0/49/,Spotswood,NJ,8257,-1,21,81.01
21805,"Spring Lake Public Library",https://springlakelibrary.org/,https://springlakelibrary.follettdestiny.com/common/welcome.jsp?context=saas16_2971958,Spring Lake,NJ,2993,-1,21,8091
8643,"Springfield Free Public Library",https://www.sfplnj.org/,https://lmac.ent.sirsi.net/client/en_US/springfield/,Springfield,NJ,15817,-1,21,375
21662,"Stratford Public Library",https://www.stratfordlibrarynj.org/,http://stratpl-verso.auto-graphics.com/Iluminar/home.asp?lid=stratpl,Stratford,NJ,7040,-1,21,6080.01
21840,"Roxbury Public Library",https://roxburylibrary.org/,https://catalog.mainlib.org/,Succasunna,NJ,23324,-1,21,453
21915,"Summit Free Public Library",https://www.summitlibrary.org/,https://catalog.summitlibrary.org:8480,Summit,NJ,21457,-1,21,378
21894,"Sussex County Library System",https://sussexcountylibrary.org/,http://search.sussexcountylibrary.org/,Sussex County,NJ,129543,578872,31,3723
11839,"Teaneck Public Library",https://teanecklibrary.org/,http://www.bccls.org/search.html,Teaneck,NJ,39776,118700,21,545
21806,"Tinton Falls Public Library",https://monmouthcountylib.org/,http://mcls.sirsi.net/uhtbin/webcat/,Tinton Falls,NJ,17892,-1,21,8046
3792,"Trenton Free Public Library",https://www.trentonlib.org/,http://tpl-websvr.trentonlib.org:8080,Trenton,NJ,84913,-1,13,9
21724,"Union City Public Library",https://uclibrary.org/,http://204.148.41.126/,Union City,NJ,66455,-1,21,163
